Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Label,Distribution
-5.206532851740866,-4.77721297326789,-14.035976523429039,-2.987714904055453,0.6540033455727432,-21.274204749807826,-8.729341433819348,6.427423303921621,-5.439680227653707,-7.775937789568142,-1,4.404884742024291e-19
5.07128942503997,10.619947899259422,12.886428911302284,11.539036879313997,4.121478352011563,3.993137047915516,3.645922668248862,5.6024896289882395,-0.1054167882492294,8.361406377791358,1,2.3339519209159143e-23
-12.694461407254787,-10.970726879456528,-3.310149076211134,-0.9097114110326254,-6.202865436486373,-14.850947306282977,0.10456394212174569,-0.33869353499024957,-8.595280635923185,2.7975063169244985,-1,3.144162100455863e-22
2.886520922964317,1.7815746757576463,5.464061480827428,0.023655392943093823,3.8444886505730285,1.6921541626048913,-1.0921105679622523,5.380943064533805,12.788093644279929,0.2778946665472155,1,4.6952152764435176e-33
6.480943160272838,4.8088759272275805,6.695233399758983,1.6647291224231764,1.5252589417032247,6.135882813794038,7.945958633474788,8.007776574154434,12.459816831535226,-3.4579888574867006,1,7.050685680549713e-22
4.403015950431953,9.147637296835544,6.0812510531609325,-5.261747288473067,5.622673022109492,5.682933792966507,6.879566058186249,0.5978603488465337,9.388381565068169,6.871516194175101,1,2.413861467636762e-05
-4.9953505071585935,-4.050334664183967,-2.17723574676381,-8.650208819603307,1.5523672721334991,-7.828927656702269,-12.187914202393502,-9.162750952463353,-4.959455653793962,-9.892571827828606,-1,2.6051693094455058e-08
-2.195000547596768,3.0357500831449205,6.0810410096833065,-3.7921187677759924,4.295430657753878,6.670403438596517,0.054320756965815065,15.462992296283836,8.2786789283576,-0.7634616743967326,1,2.5872800571686103e-23
-2.166473848796148,3.2419075800351624,12.885126749417585,7.4252166877964925,9.6313608272178,2.48358453802343,10.272659194968993,4.880255441334342,4.4422550616717125,3.0880745230280544,1,4.95025029784339e-44
-14.893400370990342,-4.949689512520145,-2.4632628458804007,-3.4118540105294017,-9.5425047765375,-12.935121857542947,-5.645380692232728,-8.589770974240626,2.659686823406327,-5.234173288500599,-1,0.008961112455605888
-0.6273378911755136,-19.902229563340626,-3.959926048295195,-2.4113488698253738,-10.135233579014525,-8.00160432768671,0.4066876115181941,-5.761460496812193,-0.895149873294411,2.315104455489294,-1,3.0226946304149476e-14
-2.431716440914461,2.0933391396233842,6.239425342673132,10.734710194735726,2.6831712076279888,9.768052169943326,8.814659760715088,-0.27535537579622726,5.2296406071595385,5.736825286165389,1,8.894468293689397e-25
-6.133623960750604,1.707898099191886,3.5209585638113374,4.103407576660402,-2.679695049486946,-5.351593724240802,3.0512899658042727,-12.376962441417966,-13.06889419100401,-16.340235446284247,-1,7.514892812336776e-38
5.074243770203505,4.932454254459432,0.702247051497781,5.933246339260641,9.908215336332866,6.518070559917208,9.156516055577804,1.5206228679505687,12.899251443123529,3.352045132406767,1,2.12751219496187e-33
-3.4563564034697674,11.646225371780492,-2.128193311279734,7.40331238480226,-0.2818733679309604,8.462942285222042,9.506264276673022,6.1017284334384385,2.855658799513882,3.1613377881550493,1,0.04928807541062355
-2.013436150240549,-6.104733033253394,-7.459515178806659,-1.1460925719247381,1.5705593963459519,-1.8468238102021854,-7.68301190963451,-7.111847522423481,-10.420134890405429,-7.364522850332177,-1,8.92038791936572e-19
-7.702651348105104,-9.202376220209262,-3.2975238500612374,-16.65908723276459,0.18555696323939408,-4.586806419065158,-10.058274070631061,-8.212025317148008,-1.3213192854072804,-6.26870389057332,-1,8.173943223426791e-12
9.7477862794949,6.951951126330757,11.964142747775393,7.696824459964745,2.890861233086462,15.143241762094267,8.00241913853582,5.458876296715099,2.1690527811197464,8.495911519801163,1,0.417022004702574
-4.157231925322827,-2.858212717305158,-2.8898090459808117,-11.800246137372453,-3.2093301650274295,-6.9498161053921095,-2.5918017112321303,3.803198320050287,-10.379724635746793,-2.1823766660264194,-1,1.9453691934189226e-11
6.313559252553322,1.3441965742027162,12.655471410909776,0.9597614399517918,8.966035792612697,-0.8537225424981623,4.310233133758439,12.991047398902086,7.1589875903398275,-3.1670798753815728,1,1.4661818137082544e-10
11.456319257995329,-3.878131746160168,-3.048020409646613,11.160321583904045,-3.9902860299425384,9.258948553860836,1.219871474671812,7.110822635172097,0.9134070872524989,0.1113902033791545,1,1.4692694430121022e-37
8.382808302546849,15.09588296812993,5.283012130809694,4.323665972496025,7.484653736097153,7.241718656942579,15.410996997812065,0.6013957093744047,7.505781917104439,3.4448515950356526,1,1.7986397299730177e-39
-5.149872514294726,-6.546977168839593,-6.864572930296062,1.1210422917472282,-4.445317320084288,0.8532311450188264,-4.086209118683691,3.153814740154189,-0.7150944876587308,1.078013225334752,-1,5.536891322742297e-16
-12.543077964521265,-12.263618313202794,-15.321662692498567,-8.341138342089717,-13.279833354650584,-5.256271587538337,-1.1281632771618542,-15.483701311838807,-5.2076502687933095,-5.283549921444277,-1,9.136060316224444e-23
-10.211991525678727,-17.030489294418082,-5.953803420099856,-6.808881201716435,-4.996726267940391,-2.856922733061093,-1.0891271402271077,-4.020130303048114,-3.655918591601421,-4.0447124931962595,-1,5.037947623244333e-31
-12.070816649368265,-18.79264967825998,-3.9575091854448727,-2.333608450833535,-5.458291453992102,-10.376360060638978,0.7748657776851653,-11.140637299148349,-5.86492801144108,-6.442968845369721,-1,9.565726165833672e-20
4.9186051454761195,-1.8754696273422198,1.0224594444828505,-1.2393644417523086,5.094997759610846,1.9596029752049864,6.510480628511164,10.408741015682406,-0.5303330688687264,6.468909609602402,1,0.0054705541654522395
5.8706569269132896,2.4422940992538367,-4.71087379143728,13.737633417043062,16.495241950564917,5.758034933744781,-0.10858727600413154,4.077758568885539,2.963736645652055,-3.088188038795005,1,3.2469549329954357e-06
0.9919053982698767,4.683411212019421,5.477208802827794,1.9591658003932562,-5.161495655850164,2.9378626869458917,3.940916358854329,7.758770145483343,4.284560589519162,-0.7372022644267462,1,1.494941581565207e-35
-8.934792053513782,-8.454722533051736,-5.958811485822802,-2.333152603080872,-10.009145439253563,-9.088068611584836,0.7239394422632683,-4.373484689515655,-6.348463161435831,1.1317094140461332,-1,2.0009464439041917e-12
-5.785116671883522,-13.63004106158035,-5.35455294203598,-9.150369833230911,-12.232095205946178,-15.74765613676741,-2.4487797095558985,-5.469737352232375,-7.707380134835207,-9.13068474339753,-1,4.082811882476366e-27
