Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Label,Distribution
-5.5419865884016835,0.8956822492516183,-19.86271725836238,-2.1719639180280814,-5.782618958127579,-6.234041455815982,-4.452970789608509,-2.0125277469109393,-8.612067863297,-3.228667428236511,-1,0.04928807541062355
-12.166715081029212,0.3624668400081852,-2.0520605784602197,-6.641889890593568,0.6247524878642814,-6.8073781246538,-8.346587836803973,-4.022978207228659,-3.3124927644208935,-2.0526964022060734,-1,4.228779713902557e-22
-5.148270434746307,4.567279612876814,0.06507293752218857,10.022966091095887,2.870001654091203,1.531191538941835,-14.275562888511,5.013000544582833,9.912089404226961,4.11945681079002,1,1.1520760410351917e-14
-4.0723132297907405,8.372211974472922,9.169743793763363,5.185126521304889,12.17169842490245,-0.07068258008463246,3.9117355706097223,8.584773711254705,0.31207689532778105,3.164394644233891,1,0.016691713076040577
-9.035209032739171,-2.0660922601174474,-9.6135555984679,0.5183021181592808,5.0659168837792645,-12.28129451567185,-4.392005824159178,0.9823161936542757,-1.9185861957601942,-1.3895580355466985,-1,1.0713628469906457e-19
-0.6777700482159341,-7.772659339846893,-2.189257005272087,-8.337888559005762,-6.030280209780782,-16.217850908308804,-13.41376541930764,-1.687386146587234,-6.592549825111925,-5.005139317352158,-1,3.8217265528233534e-29
-2.093503937765144,1.0586604334979919,4.981350981711575,1.9686044170681694,7.323715733509896,-18.54194524496574,-9.790767090973564,5.459797854389363,1.4907567188823183,-10.472541511649135,-1,0.016406752511777842
0.6739800267901472,5.701018724086033,-5.82590202599895,-2.5531747428985745,-2.0763579477250205,2.333506865426651,-5.787939920481412,-7.262031897222077,-5.087539529383925,-8.51087013317549,-1,4.404884742024291e-19
3.2415196397654227,4.561247855284765,-4.322700293272465,7.067876348446729,6.465785511316906,3.5717763638010354,-4.885988502565741,1.0500714983587809,10.36444578964154,0.4442227217750121,1,1.7093562761411079e-31
8.241755665338195,6.662800938157506,-2.2145486823687044,0.020198622595030358,-1.9859533755033816,4.872323903729258,1.4863462708121151,5.255041148184793,6.55311173213469,1.9133665862288565,1,2.5998560799382134e-27
