Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Label,Distribution
-15.295564810070616,-3.1084368095597923,-10.490927912903443,-3.3743967815705975,0.32201456814649365,3.5516391399311527,-10.226815408556753,-1.772521070275885,-8.46543618898867,-6.303272397817888,-1,1.4661818137082544e-10
-3.33695730081822,-5.20123894513519,-3.4774714800861712,-3.439952507205918,0.23757164515856566,1.528705681190261,-5.93132448836914,-0.4734567301447603,1.901871309829338,-16.35792140102035,-1,3.2469549329954357e-06
-7.8504504951632,-4.018139519832968,-3.632517673218065,-3.480630078703072,4.643310291845603,-9.908916412424361,2.1535535016282283,-6.330443129239859,-3.104155086503221,-7.757924788788559,-1,1.8535232344863522e-29
5.183778199426381,9.735616640836916,3.6255779423790973,14.757799141125364,5.873137655855454,2.1836509685840584,-4.381856891433694,1.409536430755307,-3.2092371708937435,5.320606537408035,1,1.2719470384235709e-39
-6.173474058939305,-5.355486438223707,-7.018053486733724,-2.3023337866922122,-4.844478209787683,-9.225514102459906,2.7190319252155977,-1.1201842316271997,-7.740897283296797,-6.2579636766790525,-1,0.008961112455605888
5.873066029417223,-7.34657802566991,-1.76452265649798,4.372767470035469,1.0319969124370703,0.5361497746938184,7.973973058350992,0.43572122033381433,5.086164089449105,-1.6253620247707552,1,3.9509404292688e-08
6.170367627227781,-0.5885039899113478,-2.3531896937547137,8.8030203838766,13.117764549907161,6.049769636184914,3.2454942342166477,12.593037415933546,12.86593611935705,7.970807569371244,1,1.9416737138655512e-09
6.165892355173104,9.905988586394802,8.797430691151545,-1.204490202776741,5.850643751061395,5.436508978502512,-1.7230122962174077,0.5445505071169263,0.4802287349777892,7.537037937143149,1,0.417022004702574
10.208414430235655,0.49215276703007493,-0.7862123761952251,4.386492948276209,2.7038823342447555,5.406005552051134,-1.7760064735402414,4.712219182281635,3.552394335739313,6.693788715500063,1,0.04928807541062355
14.354198969856753,8.822488346449113,-0.9204566109155863,4.199356037136237,0.4131048017274068,12.094255936528914,7.83594794203288,7.2451754237434685,5.521644064052028,6.296124250616331,1,1.2401143003338931e-34
